index,value
1628,486.97192
1629,486.79193
1630,486.61194
1631,486.43195
1632,486.25195
1633,486.07196
1634,485.89197
1635,485.71198
1636,485.53198
1637,485.35199
1638,485.17200
1639,484.99200
1640,484.81201
1641,484.63202
1642,484.45203
1643,484.27203
1644,484.09204
1645,483.91205
1646,483.73206
1647,483.55206
1648,483.37207
1649,483.19208
1650,483.01208
1651,482.83209
1652,482.65210
1653,482.47211
1654,482.29211
1655,482.11212
1656,481.93213
1657,481.75214
1658,481.57214
1659,481.39215
1660,481.21216
1661,481.03217
1662,480.85217
1663,480.67218
1664,480.49219
1665,480.31219
1666,480.13220
1667,479.95221
1668,479.77222
1669,479.59222
1670,479.41223
1671,479.23224
1672,479.05225
1673,478.87225
1674,478.69226
1675,478.51227
1676,478.33228
1677,478.15228
1678,477.97229
1679,477.79230
1680,477.61230
1681,477.43231
1682,477.25232
1683,477.07233
1684,476.89233
1685,476.71234
1686,476.53235
1687,476.35236
1688,476.17236
1689,475.99237
1690,475.81238
1691,475.63239
1692,475.45239
1693,475.27240
1694,475.09241
1695,474.91241
1696,474.73242
1697,474.55243
1698,474.37244
1699,474.19244
1700,474.01245
1701,473.83246
1702,473.65247
1703,473.47247
1704,473.29248
1705,473.11249
1706,472.93250
1707,472.75250
1708,472.57251
1709,472.39252
1710,472.21252
1711,472.03253
1712,471.85254
1713,471.67255
1714,471.49255
1715,471.31256
1716,471.13257
1717,470.95258
1718,470.77258
1719,470.59259
1720,470.41260
1721,470.23260
1722,470.05261
1723,469.87262
1724,469.69263
1725,469.51263
1726,469.33264
1727,469.15265
1728,468.97266
1729,468.79266
1730,468.61267
1731,468.43268
1732,468.25269
1733,468.07269
1734,467.89270
1735,467.71271
1736,467.53271
1737,467.35272
1738,467.17273
1739,466.99274
1740,466.81274
1741,466.63275
1742,466.45276
1743,466.27277
1744,466.09277
1745,465.91278
1746,465.73279
1747,465.55280
1748,465.37280
1749,465.19281
1750,465.01282
1751,464.83282
1752,464.65283
1753,464.47284
1754,464.29285
1755,464.11285
1756,463.93286
1757,463.75287
1758,463.57288
1759,463.39288
1760,463.21289
1761,463.03290
1762,462.85291
1763,462.67291
1764,462.49292
1765,462.31293
1766,462.13293
1767,461.95294
1768,461.77295
1769,461.59296
1770,461.41296
1771,461.23297
1772,461.05298
1773,460.87299
1774,460.69299
1775,460.51300
1776,460.33301
1777,460.15302
1778,459.97302
1779,459.79303
1780,459.61304
1781,459.43304
1782,459.25305
1783,459.07306
1784,458.89307
1785,458.71307
1786,458.53308
1787,458.35309
1788,458.17310
1789,457.99310
1790,457.81311
1791,457.63312
1792,457.45313
1793,457.27313
1794,457.09314
1795,456.91315
1796,456.73315
1797,456.55316
1798,456.37317
1799,456.19318
1800,456.01318
1801,455.83319
1802,455.65320
1803,455.47321
1804,455.29321
1805,455.11322
1806,454.93323
1807,454.75323
1808,454.57324
1809,454.39325
1810,454.21326
1811,454.03326
1812,453.85327
1813,453.67328
1814,453.49329
1815,453.31329
