index,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21
23,816.0574340820,815.4502563477,816.5534057617,794.1312866211,871.6768798828,817.9892578125,816.0574340820,806.5554809570,807.2880249023,811.6995239258,851.6995239258,803.2500000000,808.7541503906,848.7541503906,809.1542968750,813.7104492188,803.8206176758,843.8206176758,808.6497192383,809.5726928711,828.7104492188,849.5822143555
24,815.9246215820,815.2898559570,816.4440917969,793.8718261719,871.3685302734,817.9453125000,815.9246215820,806.4624023438,806.7839965820,811.3737792969,851.3737792969,803.0000000000,808.0355834961,848.0355834961,808.8663940430,813.4804687500,803.1606445313,843.1606445313,808.1997070313,808.8312377930,828.4804687500,849.3901367188
25,815.7918090820,815.1475830078,816.3395385742,793.6123657227,871.0601806641,817.9013671875,815.7918090820,806.3693237305,806.2799682617,811.0480346680,851.0480346680,802.7500000000,807.3170166016,847.3170166016,808.5784912109,813.2504882813,802.5006713867,842.5006713867,807.7496948242,808.0897827148,828.2504882813,849.1980590820
26,815.6589965820,814.9982910156,816.2167968750,793.3528442383,870.7518310547,817.8574218750,815.6589965820,806.2762451172,805.7519531250,810.7222900391,850.7222900391,802.5000000000,806.5984497070,846.5984497070,808.2905883789,813.0205078125,801.8406982422,841.8406982422,807.2996826172,807.3483276367,828.0205078125,849.0059814453
27,815.5261840820,814.8179321289,816.1215820313,793.0933227539,870.4434814453,817.8134765625,815.5261840820,806.1831665039,805.2239379883,810.3965454102,850.3965454102,802.2500000000,806.2525024414,846.2525024414,808.0026855469,812.7905273438,801.1807250977,841.1807250977,806.8496704102,806.6068725586,827.7905273438,848.8139038086
28,815.3933715820,814.6458129883,816.0150756836,792.8338012695,870.1351318359,817.7695312500,815.3933715820,806.0900878906,804.6959228516,810.0708007813,850.0708007813,802.0000000000,805.9065551758,845.9065551758,807.7147827148,812.5605468750,800.5207519531,840.5207519531,806.3996582031,805.8389282227,827.5605468750,848.6218261719
29,815.2605590820,814.5021972656,815.9033203125,792.5742797852,869.8267822266,817.7255859375,815.2605590820,805.9970092773,804.1679077148,809.7450561523,849.7450561523,801.7500000000,805.5606079102,845.5606079102,807.4268798828,812.3305664063,799.8607788086,839.8607788086,805.9496459961,805.0709838867,827.3305664063,848.4297485352
30,815.1277465820,814.3161621094,815.7981567383,792.3147583008,869.4799194336,817.6816406250,815.1277465820,805.9039306641,803.6398925781,809.4193115234,849.4193115234,801.5000000000,805.2146606445,845.2146606445,807.4268798828,812.1005859375,799.2008056641,839.2008056641,805.4996337891,804.3030395508,827.1005859375,848.2376708984
31,814.9949340820,814.1671142578,815.6746826172,792.0752563477,869.1330566406,817.6376953125,814.9949340820,805.8108520508,803.1358642578,809.0935668945,849.0935668945,801.2500000000,804.8687133789,844.8687133789,807.4268798828,811.8706054688,798.5408325195,838.5408325195,805.0496215820,803.2702636719,826.8706054688,848.0455932617
32,814.8621215820,813.9807739258,815.5232543945,791.8357543945,868.8247070313,817.5937500000,814.8621215820,805.7177734375,802.6318359375,808.7678222656,848.7678222656,801.0000000000,804.5227661133,844.5227661133,807.4268798828,811.6406250000,797.8808593750,837.8808593750,804.5996093750,802.2374877930,826.6406250000,847.8535156250
33,814.7293090820,813.7855834961,815.3931884766,791.5962524414,868.5163574219,817.5498046875,814.7293090820,805.6246948242,802.1278076172,808.4612426758,848.4612426758,800.7500000000,804.1768188477,844.1768188477,807.1677856445,811.4106445313,797.2208862305,837.2208862305,804.1495971680,801.2047119141,826.4106445313,847.6614379883
34,814.5964965820,813.6353759766,815.2926635742,791.3567504883,868.2080078125,817.5058593750,814.5964965820,805.5316162109,801.6237792969,808.1546630859,848.1546630859,800.5000000000,803.8308715820,843.8308715820,806.9086914063,811.1806640625,796.5609130859,836.5609130859,803.6995849609,800.1719360352,826.1806640625,847.4693603516
35,814.4636840820,813.4898071289,815.1917114258,791.1172485352,867.8996582031,817.4619140625,814.4636840820,805.4385375977,801.2877807617,807.8480834961,847.8480834961,800.2500000000,803.4849243164,843.4849243164,806.6495971680,810.9506835938,795.9009399414,835.9009399414,803.2495727539,799.1391601563,825.9506835938,847.2772827148
36,814.3308715820,813.3555908203,815.0696411133,790.8777465820,867.5913085938,817.4179687500,814.3308715820,805.3454589844,800.9517822266,807.5415039063,847.5415039063,800.0000000000,803.1389770508,843.1389770508,806.3905029297,810.7207031250,795.2409667969,835.2409667969,802.7995605469,798.1063842773,825.7207031250,847.0852050781
37,814.1980590820,813.1881713867,814.9514770508,790.6382446289,867.2829589844,817.3740234375,814.1980590820,805.2523803711,800.6157836914,807.2349243164,847.2349243164,799.7500000000,802.7930297852,842.7930297852,806.1026000977,810.4907226563,794.5809936523,834.5809936523,802.3495483398,797.0736083984,825.4907226563,846.8931274414
38,814.0652465820,813.0019531250,814.8417358398,790.3987426758,866.9360961914,817.3300781250,814.0652465820,805.1593017578,800.2797851563,806.9091796875,846.9091796875,799.5000000000,802.4470825195,842.4470825195,805.8146972656,810.2607421875,793.9210205078,833.9210205078,801.8995361328,796.0408325195,825.2607421875,846.7010498047
39,813.9324340820,812.8288574219,814.7433471680,790.1592407227,866.5892333984,817.2861328125,813.9324340820,805.0662231445,799.9437866211,806.5834350586,846.5834350586,799.2500000000,802.1277465820,842.1277465820,805.5267944336,810.0307617188,793.2610473633,833.2610473633,801.4495239258,794.9815673828,825.0307617188,846.5089721680
40,813.7996215820,812.6765747070,814.6163330078,789.9197387695,866.2808837891,817.2421875000,813.7996215820,804.9472045898,799.6077880859,806.2576904297,846.2576904297,799.0000000000,801.8084106445,841.8084106445,805.2388916016,809.8007812500,792.6010742188,832.6010742188,800.9995117188,793.9223022461,824.8007812500,846.3168945313
41,813.6668090820,812.5389404297,814.5120849609,789.6602783203,865.9725341797,817.1982421875,813.6668090820,804.4819335938,799.2717895508,805.9319458008,845.9319458008,798.7500000000,801.4890747070,841.4890747070,804.9509887695,809.5708007813,791.9411010742,831.9411010742,800.5494995117,792.8630371094,824.5708007813,846.1248168945
42,813.5339965820,812.3297119141,814.3937377930,789.4007568359,865.6641845703,817.1542968750,813.5339965820,804.0166625977,798.9357910156,805.6062011719,845.6062011719,798.5000000000,801.1697387695,841.1697387695,804.6630859375,809.3408203125,791.2811279297,831.2811279297,800.0994873047,791.8037719727,824.3408203125,845.9327392578
43,813.4011840820,812.1455078125,814.2880249023,789.1412353516,865.3558349609,817.1103515625,813.4011840820,803.5513916016,798.5997924805,805.2804565430,845.2804565430,798.2500000000,800.8504028320,840.8504028320,804.3751831055,809.1108398438,790.6211547852,830.6211547852,799.6494750977,790.7709960938,824.1108398438,845.7406616211
44,813.2683715820,811.9970703125,814.1640014648,788.8817138672,865.0474853516,817.0664062500,813.2683715820,803.0861206055,798.2398071289,804.9547119141,844.9547119141,798.0000000000,800.5310668945,840.5310668945,803.9698486328,808.8808593750,789.9611816406,829.9611816406,799.1994628906,789.7382202148,823.8808593750,845.5485839844
45,813.1355590820,811.8218383789,814.0157470703,788.6221923828,864.7391357422,817.0224609375,813.1355590820,802.6208496094,797.8798217773,804.6289672852,844.6289672852,797.7500000000,800.2117309570,840.2117309570,803.4622192383,808.6508789063,789.3012084961,829.3012084961,798.7494506836,788.7054443359,823.6508789063,845.3565063477
46,813.0027465820,811.6234130859,813.8892211914,788.3626708984,864.3922729492,816.9785156250,813.0027465820,802.1555786133,797.5198364258,804.3032226563,844.3032226563,797.5000000000,799.8923950195,839.8923950195,802.9545898438,808.4208984375,788.6412353516,828.6412353516,798.2994384766,787.6726684570,823.4208984375,845.1644287109
47,812.8699340820,811.4737548828,813.7614746094,788.1231689453,864.0454101563,816.7147827148,812.8699340820,801.6903076172,797.1598510742,803.9774780273,843.9774780273,797.2500000000,799.5730590820,839.5730590820,802.4469604492,808.1909179688,787.9812622070,827.9812622070,797.8494262695,786.6398925781,823.1909179688,844.9723510742
48,812.7371215820,811.3023681641,813.6434936523,787.8836669922,863.7370605469,816.4510498047,812.7371215820,801.2250366211,795.5518798828,803.6517333984,843.6517333984,797.0000000000,799.2537231445,839.2537231445,801.9393310547,807.9609375000,787.3212890625,827.3212890625,797.3994140625,785.6071166992,822.9609375000,844.7802734375
49,812.6043090820,811.1138305664,813.5412597656,787.6441650391,863.4287109375,816.1873168945,812.6043090820,800.7597656250,793.9439086914,803.3451538086,843.3451538086,796.7500000000,798.9343872070,838.9343872070,801.4035034180,807.7309570313,786.6613159180,826.6613159180,796.9494018555,784.6004638672,822.7309570313,844.5881958008
50,812.4714965820,810.9548950195,813.4144897461,787.4046630859,863.1203613281,815.9235839844,812.4714965820,800.2944946289,792.3359375000,803.0385742188,843.0385742188,796.5000000000,798.6150512695,838.6150512695,800.8676757813,807.5009765625,786.0013427734,826.0013427734,796.4993896484,784.3836059570,822.5009765625,844.3961181641
51,812.3386840820,810.7789916992,813.2860717773,787.1651611328,862.8120117188,815.6598510742,812.3386840820,799.8292236328,790.7279663086,802.7319946289,842.7319946289,796.2500000000,798.2957153320,838.2957153320,800.5428466797,807.2709960938,785.3413696289,825.3413696289,796.0493774414,784.1667480469,822.2709960938,844.2040405273
52,812.2058715820,810.6323852539,813.1694335938,786.9056396484,862.5036621094,815.3961181641,812.2058715820,799.3639526367,789.0959472656,802.4254150391,842.4254150391,796.0000000000,797.9763793945,837.9763793945,800.5428466797,807.0410156250,784.6813964844,824.6813964844,795.5993652344,783.9498901367,822.0410156250,844.0119628906
53,812.0730590820,810.4815673828,813.0684814453,786.6461181641,862.1953125000,815.1323852539,812.0730590820,798.8986816406,787.4639282227,802.1188354492,842.1188354492,795.7500000000,797.6570434570,837.6570434570,800.5428466797,806.8110351563,784.0214233398,824.0214233398,795.1493530273,783.7601318359,821.8110351563,843.8198852539
54,811.9402465820,810.2660522461,812.9559936523,786.3865966797,861.8484497070,814.8686523438,811.9402465820,798.4334106445,785.8319091797,801.7930908203,841.7930908203,795.5000000000,797.3377075195,837.3377075195,800.5428466797,806.5810546875,783.3614501953,823.3614501953,794.6993408203,783.5703735352,821.5810546875,843.6278076172
55,811.8074340820,810.0814208984,812.8480224609,786.1270751953,861.5015869141,814.6049194336,811.8074340820,797.9681396484,784.1998901367,801.4673461914,841.4673461914,795.2500000000,797.0183715820,837.0183715820,800.5428466797,806.3510742188,782.7014770508,822.7014770508,794.2493286133,783.3806152344,821.3510742188,843.4357299805
56,811.6746826172,809.8990478516,812.7395629883,785.8675537109,861.1932373047,814.3411865234,811.6746826172,797.5028686523,782.5678710938,801.1416015625,841.1416015625,795.0000000000,796.6990356445,836.6990356445,800.5428466797,806.1210937500,782.0415039063,822.0415039063,793.7993164063,783.1908569336,821.1210937500,843.2436523438
57,811.5420532227,809.7454223633,812.6276245117,785.6080322266,860.8848876953,814.0774536133,811.5420532227,797.0375976563,780.9358520508,800.8158569336,840.8158569336,794.7500000000,796.3796997070,836.3796997070,800.5428466797,805.8911132813,781.3815307617,821.3815307617,793.3493041992,782.9739990234,820.8911132813,843.0515747070
58,811.4094238281,809.5664062500,812.5008544922,785.3485107422,860.5765380859,813.8137207031,811.4094238281,796.5723266602,779.3038330078,800.4901123047,840.4901123047,794.5000000000,796.0603637695,836.0603637695,800.5428466797,805.6611328125,780.7215576172,820.7215576172,792.8992919922,782.7571411133,820.6611328125,842.8594970703
59,811.2767944336,809.4197998047,812.3718261719,785.0889892578,860.2681884766,813.5499877930,811.2767944336,796.1070556641,777.6718139648,800.1643676758,840.1643676758,794.2500000000,795.7410278320,835.7410278320,800.1866455078,805.4311523438,780.0615844727,820.0615844727,792.4492797852,782.5402832031,820.4311523438,842.6674194336
60,811.1535644531,809.2684936523,812.2365112305,784.8294677734,859.9598388672,813.2862548828,811.1535644531,795.6417846680,776.0397949219,799.8386230469,839.8386230469,794.0000000000,795.4216918945,835.4216918945,799.7319335938,805.2011718750,779.4016113281,819.4016113281,791.9992675781,782.3234252930,820.2011718750,842.4753417969
61,811.0309448242,809.0612792969,812.1383056641,784.5699462891,859.6514892578,813.0225219727,811.0309448242,795.1765136719,776.0397949219,799.5128784180,839.5128784180,793.7500000000,795.1023559570,835.1023559570,799.2772216797,804.9711914063,778.7416381836,818.7416381836,791.5492553711,782.1336669922,819.9711914063,842.2832641602
62,810.9083251953,808.8722534180,811.9988403320,784.3104858398,859.3046264648,812.7587890625,810.9083251953,794.7112426758,776.0397949219,799.1871337891,839.1871337891,793.5000000000,794.8096313477,834.8096313477,798.8225097656,804.7412109375,778.0816650391,818.0816650391,791.0992431641,781.9439086914,819.7412109375,842.0911865234
63,810.7857055664,808.7337646484,811.8861694336,784.0510253906,858.9577636719,812.4950561523,810.7857055664,794.2459716797,776.0397949219,798.8613891602,838.8613891602,793.2500000000,794.5169067383,834.5169067383,798.3677978516,804.5112304688,777.4216918945,817.4216918945,790.6492309570,781.7541503906,819.5112304688,841.8991088867
64,810.6630859375,808.5488891602,811.7752075195,783.7915649414,858.6494140625,812.2313232422,810.6630859375,793.7807006836,776.0397949219,798.5356445313,838.5356445313,793.0000000000,794.2241821289,834.2241821289,797.9130859375,804.2812500000,776.7617187500,816.7617187500,790.1992187500,781.5643920898,819.2812500000,841.7070312500
65,810.5404663086,808.3772583008,811.6428222656,783.5321044922,858.3410644531,811.9675903320,810.5404663086,793.3154296875,776.0397949219,798.2290649414,838.2290649414,792.7500000000,793.9314575195,833.9314575195,797.4583740234,804.0512695313,776.1017456055,816.1017456055,789.7492065430,781.3475341797,819.0512695313,841.5149536133
66,810.4178466797,808.2308959961,811.5379028320,783.2726440430,858.0327148438,811.7038574219,810.4178466797,792.8501586914,776.0397949219,797.9224853516,837.9224853516,792.5000000000,793.6121215820,833.6121215820,797.2974853516,803.8212890625,775.4417724609,815.4417724609,789.2991943359,781.1306762695,818.8212890625,841.3228759766
67,810.2952270508,808.0249023438,811.4141845703,783.0131225586,857.7243652344,811.4401245117,810.2952270508,792.7570800781,776.0397949219,797.6159057617,837.6159057617,792.2500000000,793.2927856445,833.2927856445,797.2974853516,803.5913085938,774.7817993164,814.7817993164,788.8491821289,780.9138183594,818.5913085938,841.1307983398
68,810.1726074219,807.8599243164,811.3090820313,782.7536010742,857.4160156250,811.1763916016,810.1726074219,792.6640014648,776.0397949219,797.3093261719,837.3093261719,792.0000000000,792.9734497070,832.9734497070,797.2974853516,803.3613281250,774.1218261719,814.1218261719,788.3991699219,780.9138183594,818.3613281250,840.9387207031
69,810.0499877930,807.6834716797,811.2048339844,782.4940795898,857.1076660156,810.9126586914,810.0499877930,792.5709228516,776.0397949219,797.0027465820,837.0027465820,791.7500000000,792.6541137695,832.6541137695,797.2974853516,803.1313476563,773.4618530273,813.4618530273,787.9491577148,780.9138183594,818.1313476563,840.7466430664
70,809.9273681641,807.5096435547,811.1044311523,782.2345581055,856.7608032227,810.6577148438,809.9273681641,792.4778442383,775.3917846680,796.6770019531,836.6770019531,791.5000000000,792.3347778320,832.3347778320,797.1236572266,802.9013671875,772.8018798828,812.8018798828,787.4991455078,780.9138183594,817.9013671875,840.5545654297
71,809.8047485352,807.3386230469,810.9814453125,781.9750366211,856.4139404297,810.4027709961,809.8047485352,792.4158325195,774.7437744141,796.3512573242,836.3512573242,791.2500000000,792.0154418945,832.0154418945,796.9498291016,802.6713867188,772.1419067383,812.1419067383,787.0491333008,780.9138183594,817.6713867188,840.3624877930
72,809.6821289063,807.1683959961,810.8549804688,781.7355346680,856.1055908203,810.1478271484,809.6821289063,792.3538208008,774.0957641602,796.0255126953,836.0255126953,791.0000000000,791.6961059570,831.6961059570,796.7760009766,802.4414062500,771.4819335938,811.4819335938,786.5991210938,780.9138183594,817.4414062500,840.1746826172
73,809.5595092773,807.0207519531,810.7383422852,781.4960327148,855.7972412109,809.8928833008,809.5595092773,792.2918090820,773.4477539063,795.6997680664,835.6997680664,790.7500000000,791.3767700195,831.3767700195,796.6021728516,802.2114257813,770.8219604492,810.8219604492,786.1491088867,780.9138183594,817.2114257813,839.9868774414
74,809.4368896484,806.8465576172,810.6195678711,781.2565307617,855.4888916016,809.6379394531,809.4368896484,792.1987304688,772.7037353516,795.3740234375,835.3740234375,790.5000000000,791.0042114258,831.0042114258,796.4283447266,801.9814453125,770.1619873047,810.1619873047,785.6990966797,780.9138183594,816.9814453125,839.7990722656
75,809.3142700195,806.6478271484,810.5081787109,781.0170288086,855.1805419922,809.3829956055,809.3142700195,792.1056518555,771.9597167969,795.0482788086,835.0482788086,790.2500000000,790.6316528320,830.6316528320,796.2545166016,801.7514648438,769.5020141602,809.5020141602,785.2490844727,780.9138183594,816.7514648438,839.6112670898
76,809.1916503906,806.5059204102,810.3706054688,780.7775268555,854.8721923828,809.1280517578,809.1916503906,792.0125732422,771.2156982422,794.7225341797,834.7225341797,790.0000000000,790.2590942383,830.2590942383,796.0806884766,801.5214843750,768.8420410156,808.8420410156,784.7990722656,780.9138183594,816.5214843750,839.4234619141
77,809.0690307617,806.2972412109,810.2545166016,780.5180053711,854.5638427734,808.8731079102,809.0690307617,791.9194946289,770.4716796875,794.3967895508,834.3967895508,789.7500000000,789.8865356445,829.8865356445,795.8778686523,801.2915039063,768.1820678711,808.1820678711,784.3490600586,780.9138183594,816.2915039063,839.2356567383
78,808.9464111328,806.1457519531,810.1235961914,780.2584838867,854.2169799805,808.6181640625,808.9464111328,791.8264160156,769.7517089844,794.0710449219,834.0710449219,789.5000000000,789.5139770508,829.5139770508,795.6750488281,801.0615234375,767.5220947266,807.5220947266,783.8990478516,780.9138183594,816.0615234375,839.0478515625
79,808.8237915039,805.9334106445,809.9996948242,779.9989624023,853.8701171875,808.3632202148,808.8237915039,791.7333374023,769.0317382813,793.7453002930,833.7453002930,789.2500000000,789.1414184570,829.1414184570,795.4722290039,800.8315429688,766.8621215820,806.8621215820,783.4490356445,780.9138183594,815.8315429688,838.8600463867
80,808.6954345703,805.7559204102,809.8973388672,779.7394409180,853.5617675781,808.1082763672,808.6954345703,791.6402587891,768.3117675781,793.4195556641,833.4195556641,789.0000000000,788.7688598633,828.7688598633,795.2694091797,800.6015625000,766.2021484375,806.2021484375,782.9990234375,780.9138183594,815.6015625000,838.6722412109
81,808.5628051758,805.5952758789,809.7698364258,779.4799194336,853.2534179688,807.8533325195,808.5628051758,791.5471801758,767.5917968750,793.1129760742,833.1129760742,788.7500000000,788.3963012695,828.3963012695,795.0426635742,800.3715820313,765.5421752930,805.5421752930,782.5490112305,780.9138183594,815.3715820313,838.4844360352
82,808.4301757813,805.4588623047,809.6276245117,779.4599609375,852.9450683594,807.5895996094,808.4301757813,791.4541015625,766.8718261719,792.8063964844,832.8063964844,788.5000000000,788.0237426758,828.0237426758,794.2127685547,800.1416015625,764.8822021484,804.8822021484,782.0989990234,780.9138183594,815.1416015625,838.2966308594
83,808.2975463867,805.2822875977,809.5106201172,779.4400024414,852.6367187500,807.3258666992,808.2975463867,791.3610229492,766.1518554688,792.4998168945,832.4998168945,788.2500000000,787.6511840820,827.6511840820,793.1975708008,799.9116210938,764.2222290039,804.2222290039,781.6489868164,780.6427612305,814.9116210938,838.1088256836
84,808.1649169922,805.0628662109,809.3801879883,779.4200439453,852.3283691406,807.0621337891,808.1649169922,791.2679443359,765.4318847656,792.1932373047,832.1932373047,788.0000000000,787.2786254883,827.2786254883,792.1823730469,799.6816406250,763.5622558594,803.5622558594,781.1989746094,780.5114135742,814.6816406250,837.9210205078
85,808.0322875977,804.9094238281,809.2681884766,779.4000854492,852.0200195313,806.7984008789,808.0322875977,791.1748657227,764.7119140625,791.8866577148,831.8866577148,787.7500000000,786.9060668945,826.9060668945,791.1671752930,799.4516601563,762.9022827148,802.9022827148,780.7489624023,780.2448730469,814.4516601563,837.7332153320
86,807.8996582031,804.7106933594,809.1294555664,779.3801269531,851.6731567383,806.5346679688,807.8996582031,791.0817871094,763.9919433594,791.5609130859,831.5609130859,787.5000000000,786.5335083008,826.5335083008,790.1519775391,799.2216796875,762.2423095703,802.2423095703,780.2989501953,779.9783325195,814.2216796875,837.5454101563
87,807.7670288086,804.5344848633,809.0261230469,779.3601684570,851.3262939453,806.2709350586,807.7670288086,790.9887084961,763.2239379883,791.2351684570,831.2351684570,787.2500000000,786.1609497070,826.1609497070,789.1367797852,798.9916992188,761.5823364258,801.5823364258,779.8489379883,779.7117919922,813.9916992188,837.3576049805
